sleep_log_entry_id,day_of_week,wake_up_time,day,month,year,overall_score,revitalization_score,duration_sleep_hours,deep_sleep_in_minutes,resting_heart_rate,restlessness,deep_cycle_thirtyDayAvgMinutes,wake_cycle_thirtyDayAvgMinutes,light_cycle_thirtyDayAvgMinutes,rem_cycle_thirtyDayAvgMinutes,deep_cycle_count,wake_cycle_count,light_cycle_count,rem_cycle_count,deep_cycle_minutes,wake_cycle_minutes,light_cycle_minutes,rem_cycle_minutes,sleep_efficiency,total_calories_kcal,total_move_minutes,heart_points,heart_minutes,avg_heart_rate_bpm,step_count,sleep_deviation,sleep_score_ratio
32519591518,3,0 days 06:35:30,10,6,2021,74.0,74.0,5.433,79.0,62.0,0.060992908,80.0,47.0,218.0,81.0,3.0,21.0,19.0,8.0,79.0,30.0,164.0,83.0,91.57303370786516,1779.8615868563827,48.0,5.0,5.0,75.87077050073283,3485.0,-2.567,0.07341891891891891
32485972972,1,0 days 06:28:30,8,6,2021,62.0,62.0,4.754259660920779,53.0,60.0,0.094313454,80.76953942754872,47.86666666666667,212.48442365042357,80.52961124986126,2.427648236137787,17.627810307339715,15.71068107709285,6.059266454406158,70.42650054543572,38.24400814000815,160.33320093545947,65.7628160840278,89.73214285714286,1743.945130983505,36.0,1.0,1.0,76.5692435997541,2372.0,-3.244130339079224,0.06806075307784322
32473189217,0,0 days 06:42:30,7,6,2021,60.0,66.0,3.983,23.0,59.0,0.070745698,84.0,48.0,222.0,83.0,1.0,10.0,10.0,4.0,23.0,27.0,167.0,49.0,89.84962406015038,1809.212398662516,44.0,1.0,1.0,78.31212164637688,3307.0,-4.0169999999999995,0.06034848484848485
32460912634,6,0 days 08:02:30,6,6,2021,68.0,68.0,5.017,62.0,59.0,0.071532847,85.0,49.0,223.0,86.0,1.0,17.0,15.0,3.0,62.0,44.0,197.0,42.0,87.2463768115942,1648.4999587427617,30.42015149501915,6.625,10.0,77.11943974961191,175.0,-2.9829999999999997,0.07377941176470589
32450414825,5,0 days 10:48:30,5,6,2021,83.0,83.0,6.767,103.0,60.0,0.071106095,84.0,49.0,227.0,82.0,5.0,22.0,23.0,7.0,103.0,44.0,172.0,131.0,90.22222222222224,1648.4999587427617,2.0,6.625,7.0,77.3654251488197,231.0,-1.2329999999999997,0.08153012048192772
32438181629,4,0 days 09:32:30,4,6,2021,76.0,76.0,5.833,100.0,60.0,0.079245283,83.0,49.0,233.0,81.0,3.0,24.0,18.0,9.0,100.0,47.0,155.0,95.0,88.16120906801007,1642.1032627096567,2.0,6.625,32.0,76.94423280227471,363.0,-2.167,0.07675
32421410057,3,0 days 09:34:30,3,6,2021,74.0,74.0,5.967,68.0,60.0,0.071516646,84.0,49.0,234.0,83.0,3.0,21.0,20.0,7.0,68.0,47.0,223.0,67.0,88.39506172839506,1666.5422394475338,1.0,10.5,10.5,77.04844066256942,113.0,-2.0330000000000004,0.08063513513513514
32395303689,1,0 days 10:21:30,1,6,2021,78.0,78.0,6.9,92.0,62.0,0.071654373,83.0,48.0,233.0,83.0,5.0,36.0,35.0,10.0,93.0,60.0,246.0,75.0,87.34177215189874,1648.4997403433404,1.0,10.5,10.5,77.24140500099233,312.0,-1.0999999999999996,0.08846153846153847
32381936878,0,0 days 09:35:30,31,5,2021,80.0,80.0,7.45,114.0,61.0,0.081773399,80.0,47.0,232.0,83.0,5.0,29.0,29.0,8.0,114.0,60.0,243.0,90.0,88.16568047337277,1614.47200262467,1.0,6.0,2.333333333333327,76.15216478976859,242.0,-0.5499999999999998,0.093125
32369156897,6,0 days 09:39:00,30,5,2021,77.0,77.0,6.35,77.0,61.0,0.065116279,80.0,46.0,236.0,81.0,4.0,23.0,23.0,5.0,78.0,59.0,203.0,100.0,86.5909090909091,1878.3507384077168,147.0,10.0,10.0,76.75474093958762,10945.0,-1.6500000000000004,0.08246753246753247
32356184489,5,0 days 09:03:00,29,5,2021,77.0,77.0,6.2,77.0,61.0,0.058971142,80.0,48.0,244.0,75.0,2.0,19.0,17.0,8.0,77.0,29.0,177.0,118.0,92.76807980049875,2062.06957918749,171.0,19.0,19.0,77.1211808764372,12078.0,-1.7999999999999998,0.08051948051948052
32331910231,3,0 days 10:04:30,27,5,2021,79.0,79.0,6.683,65.0,61.0,0.080225989,83.0,49.0,243.0,74.0,3.0,33.0,30.0,11.0,66.0,41.0,250.0,85.0,90.72398190045249,1651.8799942285198,1.0,6.0,7.054166666666664,76.04891037907264,301.0,-1.3170000000000002,0.08459493670886076
32318536332,2,0 days 08:53:30,26,5,2021,83.0,83.0,7.2,104.0,61.0,0.072689512,78.0,49.0,245.0,69.0,4.0,31.0,27.0,10.0,104.0,49.0,234.0,94.0,89.81288981288982,1669.6137964409086,8.0,6.0,7.054166666666664,76.59988152683296,957.0,-0.7999999999999998,0.08674698795180723
32305930790,1,0 days 08:58:30,25,5,2021,79.0,79.0,7.133,79.0,62.0,0.065887354,78.0,50.0,236.0,70.0,4.0,32.0,33.0,4.0,80.0,47.0,282.0,66.0,90.10526315789474,1707.103583203438,25.0,6.0,2.333333333333327,76.5839849628719,2065.0,-0.867,0.09029113924050633
32292884495,0,0 days 09:45:30,24,5,2021,77.0,77.0,6.917,97.0,62.0,0.053318825,72.0,51.0,227.0,74.0,6.0,22.0,25.0,5.0,97.0,46.0,260.0,58.0,90.02169197396964,1648.499963839716,26.430424852924848,6.0,2.333333333333327,76.17901653681974,217.0,-1.0830000000000002,0.08983116883116883
32266679195,5,0 days 08:18:30,22,5,2021,79.0,79.0,8.1,99.0,62.0,0.074208145,58.0,44.0,185.0,74.0,3.0,37.0,35.0,6.0,99.0,66.0,312.0,75.0,88.04347826086956,1648.4997277604828,2.0,18.125,14.333333333333355,79.79402761250586,301.0,0.09999999999999964,0.10253164556962024
32250404102,4,0 days 06:19:00,21,5,2021,70.0,70.0,4.817,64.0,63.0,0.041602465,52.0,37.0,187.0,106.0,5.0,17.0,18.0,3.0,64.0,50.0,183.0,42.0,85.25073746312685,1465.1879908994906,69.0,15.0,15.0,78.9801444552093,4138.0,-3.183,0.06881428571428572
32235204115,3,0 days 05:07:30,20,5,2021,78.0,78.0,5.75,52.0,64.0,0.055482166,83.0,56.0,197.0,76.0,2.0,22.0,23.0,8.0,52.0,37.0,187.0,106.0,90.31413612565446,1706.1899127027357,48.0,4.0,4.0,75.57216370670766,3001.0,-2.25,0.07371794871794872
32235204115,3,0 days 05:07:30,20,5,2021,78.0,78.0,5.75,52.0,64.0,0.055482166,78.3594601787102,53.99,190.65213027250522,76.85720310245311,2.0,22.0,23.0,8.0,52.0,37.0,187.0,106.0,90.31413612565446,1706.1899127027357,48.0,4.0,4.0,75.57216370670766,3001.0,-2.25,0.07371794871794872
32220889615,2,0 days 06:38:30,19,5,2021,76.0,76.0,5.333,63.0,66.0,0.060522696,84.0,57.0,197.0,75.0,2.0,19.0,18.0,5.0,64.0,43.0,173.0,83.0,88.1542699724518,1749.977931026006,63.0,13.0,13.0,76.89211965566987,5020.0,-2.667,0.07017105263157895
32208115352,1,0 days 06:30:00,18,5,2021,71.0,71.0,5.0,96.0,64.0,0.077041602,84.0,57.0,199.0,76.0,2.0,22.0,19.0,5.0,96.0,65.0,147.0,57.0,82.1917808219178,1828.746170419972,39.0,2.0,2.0,76.553964795788,3128.0,-3.0,0.07042253521126761
32193122103,0,0 days 06:39:00,17,5,2021,68.0,68.0,4.483,52.0,65.0,0.070446735,85.0,57.0,200.0,77.0,2.0,19.0,19.0,2.0,52.0,39.0,173.0,44.0,87.33766233766234,1707.532161147648,24.0,5.0,5.0,77.82330254481617,1778.0,-3.5170000000000003,0.0659264705882353
32181075001,6,0 days 09:55:30,16,5,2021,83.0,83.0,8.067,115.0,67.0,0.069087688,84.0,56.0,198.0,76.0,5.0,30.0,31.0,8.0,115.0,80.0,266.0,103.0,85.81560283687944,1850.9000660142528,104.0,6.0,6.0,77.04459759274182,8208.0,0.06700000000000017,0.09719277108433735
32154459855,4,0 days 06:35:30,14,5,2021,74.0,74.0,4.9,82.0,66.0,0.054628224582701,84.0,57.0,201.0,76.0,2.0,17.0,14.0,8.0,83.0,42.0,131.0,80.0,87.5,1784.364393668314,39.0,1.0,1.0,76.77938098915041,2475.0,-3.0999999999999996,0.06621621621621622
32140843334,3,0 days 08:06:30,13,5,2021,64.0,64.0,6.15,68.0,66.0,0.098998888,84.0,56.0,199.0,77.0,4.0,18.0,22.0,6.0,68.0,86.0,243.0,58.0,81.0989010989011,1964.689427280704,90.0,20.0,20.0,75.60597432524396,6661.0,-1.8499999999999996,0.09609375
32128617841,2,0 days 06:33:30,12,5,2021,73.0,73.0,5.9,110.0,65.0,0.078979344,83.0,56.0,200.0,77.0,5.0,24.0,22.0,6.0,110.0,57.0,166.0,78.0,86.13138686131386,1750.4665679538489,39.0,1.0,1.0,74.95563021185288,2851.0,-2.0999999999999996,0.08082191780821918
32112631407,1,0 days 06:35:00,11,5,2021,77.0,77.0,5.65,75.0,64.0,0.068601583,84.0,56.0,202.0,76.0,4.0,22.0,20.0,10.0,76.0,52.0,166.0,97.0,86.70076726342711,1853.228204360488,57.0,1.0,1.0,78.71079572061045,4307.0,-2.3499999999999996,0.07337662337662339
32099949560,0,0 days 08:16:00,10,5,2021,79.0,79.0,8.0,116.0,64.0,0.085485307,82.0,55.0,199.0,74.0,5.0,29.0,29.0,9.0,116.0,81.0,251.0,113.0,85.56149732620321,1766.2927797671605,61.0,2.0,2.0,77.84405692603518,4329.0,0.0,0.10126582278481013
32087174637,6,0 days 08:40:30,9,5,2021,82.0,82.0,7.617,129.0,65.0,0.079217148,79.0,53.0,197.0,73.0,5.0,34.0,35.0,5.0,129.0,79.0,240.0,88.0,85.26119402985076,2093.494375063076,118.0,11.0,11.0,75.55346550986071,8282.0,-0.383,0.09289024390243902
32072640100,5,0 days 06:44:30,8,5,2021,60.0,67.0,3.0,22.0,65.0,0.083129584,83.0,55.0,202.0,75.0,2.0,14.0,16.0,4.0,22.0,24.0,118.0,40.0,88.23529411764706,1648.4999342325457,2.0,6.625,7.56666666666666,76.78354881280212,388.0,-5.0,0.04477611940298507
32058341152,4,0 days 06:37:30,7,5,2021,72.0,72.0,5.4,69.0,64.0,0.07320442,84.0,55.0,203.0,75.0,4.0,19.0,18.0,10.0,69.0,53.0,177.0,78.0,85.94164456233422,1657.5133348443098,11.0,6.625,3.3333333333333366,76.59280604474283,665.0,-2.5999999999999996,0.07500000000000001
32045230690,3,0 days 06:31:00,6,5,2021,74.0,74.0,5.567,80.0,65.0,0.0540166204986149,84.0,56.0,204.0,76.0,2.0,21.0,17.0,5.0,80.0,33.0,195.0,59.0,91.00817438692098,1126.5480081905062,35.0,2.0,2.0,74.2947524118038,2284.0,-2.433,0.07522972972972973
32033206307,2,0 days 06:37:30,5,5,2021,75.0,75.0,6.033,82.0,66.0,0.071688943,84.0,57.0,203.0,77.0,5.0,26.0,23.0,9.0,82.0,52.0,216.0,64.0,87.43961352657004,1738.3300645774457,36.0,3.0,3.0,74.91986746402011,2710.0,-1.9669999999999996,0.08044000000000001
32019238310,1,0 days 06:28:30,4,5,2021,70.0,70.0,5.383,71.0,65.0,0.066401062,85.0,57.0,204.0,77.0,3.0,17.0,18.0,5.0,71.0,53.0,184.0,68.0,85.90425531914893,1727.4476697653872,39.0,10.5,10.5,75.43597321629,2832.0,-2.617,0.0769
32008920717,0,0 days 09:56:00,3,5,2021,79.0,79.0,5.95,108.0,67.0,0.070719603,83.0,57.0,208.0,76.0,4.0,25.0,24.0,8.0,109.0,62.0,155.0,93.0,85.20286396181385,1833.1932497771527,59.0,13.0,13.0,76.73430523676033,4584.0,-2.05,0.07531645569620253
31995606265,6,0 days 10:16:30,2,5,2021,80.0,80.0,7.883,122.0,66.0,0.069210293,79.0,54.0,204.0,74.0,4.0,29.0,29.0,10.0,122.0,90.0,255.0,96.0,84.01420959147424,1648.4998386394498,5.0,6.625,32.0,76.92206814782304,309.0,-0.11699999999999999,0.0985375
31980846037,5,0 days 07:44:30,1,5,2021,78.0,78.0,5.433,92.0,66.0,0.0529172320217096,78.0,54.0,210.0,73.0,6.0,18.0,18.0,7.0,92.0,48.0,146.0,88.0,87.16577540106952,1920.441711178544,121.0,56.0,55.0,76.95327690156898,10817.0,-2.567,0.06965384615384615
31966411993,4,0 days 06:28:30,30,4,2021,76.0,76.0,5.183,98.0,67.0,0.058565154,76.0,56.0,217.0,74.0,3.0,17.0,16.0,4.0,99.0,35.0,150.0,62.0,89.88439306358381,1763.939282142352,50.0,23.0,23.0,77.88201084401396,3409.0,-2.817,0.06819736842105263
31936427936,2,0 days 06:29:00,28,4,2021,77.0,77.0,6.6,88.0,67.0,0.079685746,74.0,57.0,214.0,75.0,3.0,31.0,32.0,6.0,88.0,54.0,240.0,68.0,88.0,1727.3061586675317,45.0,3.0,3.0,75.98498676357349,3174.0,-1.4000000000000004,0.08571428571428572
31923496488,1,0 days 06:13:30,27,4,2021,77.0,77.0,6.2,83.0,68.0,0.091557669,73.0,58.0,213.0,75.0,4.0,26.0,23.0,9.0,83.0,48.0,217.0,72.0,88.57142857142857,1720.4018126830615,21.0,2.0,2.0,74.59986962280891,1690.0,-1.7999999999999998,0.08051948051948052
31910380249,0,0 days 06:18:30,26,4,2021,74.0,74.0,6.517,96.0,68.0,0.095596133,69.0,54.0,213.0,74.0,5.0,25.0,27.0,6.0,96.0,82.0,213.0,82.0,82.66384778012686,1728.1207636418503,35.0,2.0,2.0,72.22951778115326,2364.0,-1.4829999999999997,0.08806756756756758
31898656312,6,0 days 09:35:00,25,4,2021,89.0,89.0,8.2,72.0,68.0,0.08747698,68.0,50.0,194.0,68.0,3.0,40.0,36.0,14.0,73.0,73.0,312.0,107.0,87.07964601769912,1648.4998061626077,39.48927037777037,18.125,24.333333333333336,74.92359710937886,43.0,0.1999999999999993,0.09213483146067415
31885245321,5,0 days 08:36:30,24,4,2021,65.0,65.0,4.783,48.0,67.0,0.093233083,73.0,49.0,195.0,72.0,2.0,21.0,19.0,5.0,48.0,56.0,188.0,51.0,83.6734693877551,1865.5755674430688,70.0,26.0,26.0,74.98819817327244,6521.0,-3.2169999999999996,0.07358461538461539
31872510292,4,0 days 08:30:30,23,4,2021,77.0,77.0,6.55,79.0,67.0,0.071991001,71.0,48.0,182.0,70.0,4.0,32.0,30.0,10.0,79.0,51.0,235.0,79.0,88.51351351351352,1648.4997003276326,40.97480187894896,18.125,24.333333333333336,76.46041115586395,97.0,-1.4500000000000002,0.08506493506493507
31859846013,3,0 days 09:04:30,22,4,2021,81.0,81.0,6.617,87.0,66.0,0.0861678,64.0,49.0,167.0,55.0,4.0,28.0,26.0,10.0,87.0,46.0,211.0,99.0,89.61625282167043,1648.4997003276326,2.0,6.0,7.054166666666664,75.20817106746023,298.0,-1.383,0.08169135802469135
31846067409,2,0 days 06:33:00,21,4,2021,59.0,59.0,4.733,80.0,66.0,0.088952654,47.0,33.0,171.0,69.0,3.0,16.0,18.0,5.0,80.0,64.0,163.0,41.0,81.60919540229885,1276.2011844411636,64.0,3.875,4.666666666666654,75.51788942410828,4358.0,-3.2670000000000003,0.08022033898305084
31828101390,1,0 days 06:47:00,20,4,2021,72.0,72.0,4.783,46.0,65.0,0.076443058,88.0,56.0,239.0,85.0,3.0,17.0,18.0,6.0,47.0,33.0,171.0,69.0,89.6875,1960.967553694274,81.0,3.0,3.0,74.9974316224418,6298.0,-3.2169999999999996,0.06643055555555556
31828101390,1,0 days 06:47:00,20,4,2021,72.0,72.0,4.783,46.0,65.0,0.076443058,85.71180042180048,55.733333333333334,235.07446605246602,81.73643684093686,3.0,17.0,18.0,6.0,47.0,33.0,171.0,69.0,89.6875,1960.967553694274,81.0,3.0,3.0,74.9974316224418,6298.0,-3.2169999999999996,0.06643055555555556
31813945914,0,0 days 06:33:30,19,4,2021,72.0,72.0,5.7,60.0,66.0,0.065637066,89.0,57.0,239.0,86.0,2.0,24.0,25.0,5.0,60.0,49.0,220.0,62.0,87.46803069053708,1769.3551111204697,82.0,4.0,4.0,73.09551939978682,5429.0,-2.3,0.07916666666666666
31789867551,5,0 days 09:18:30,17,4,2021,83.0,83.0,6.917,88.0,66.0,0.077441077,89.0,57.0,241.0,84.0,3.0,27.0,21.0,12.0,88.0,34.0,212.0,115.0,92.42761692650336,1186.1831917049574,4.0,6.625,7.0,74.00123760443789,408.0,-1.0830000000000002,0.08333734939759035
31778053115,4,0 days 10:36:30,16,4,2021,84.0,84.0,7.683,84.0,66.0,0.072636816,89.0,58.0,239.0,84.0,4.0,31.0,29.0,9.0,84.0,48.0,284.0,93.0,90.56974459724952,70.0561718715759,6.0,6.625,4.671666666666676,73.91065802282814,700.0,-0.31700000000000017,0.0914642857142857
31761333117,3,0 days 08:27:30,15,4,2021,72.0,72.0,5.15,84.0,67.0,0.06312769,90.0,58.0,242.0,85.0,3.0,17.0,17.0,5.0,84.0,42.0,166.0,59.0,88.03418803418803,1666.0529367035288,2.0,6.0,7.054166666666664,73.55191637768193,321.0,-2.8499999999999996,0.07152777777777779
31749181766,2,0 days 10:05:30,14,4,2021,84.0,84.0,8.05,111.0,66.0,0.065873742,89.0,58.0,241.0,84.0,4.0,33.0,29.0,11.0,111.0,63.0,264.0,108.0,88.46153846153845,1655.8327522270597,9.0,6.0,7.054166666666664,73.18934310512432,878.0,0.05000000000000071,0.09583333333333334
31733559857,1,0 days 08:43:30,13,4,2021,77.0,77.0,5.85,104.0,66.0,0.077905492,88.0,59.0,244.0,84.0,4.0,22.0,20.0,8.0,104.0,44.0,162.0,85.0,88.86075949367088,1676.6802099732686,9.0,6.0,2.333333333333327,72.9032901567527,852.0,-2.1500000000000004,0.07597402597402597
31716101981,0,0 days 10:32:30,12,4,2021,73.0,73.0,6.883,94.0,64.0,0.083420229,88.0,59.0,245.0,84.0,5.0,26.0,20.0,14.0,94.0,66.0,227.0,92.0,86.22129436325679,1661.589290897531,23.0,6.0,2.333333333333327,73.50318355376156,1187.0,-1.117,0.09428767123287671
31701969748,6,0 days 10:10:30,11,4,2021,77.0,77.0,6.35,92.0,65.0,0.09005848,88.0,58.0,247.0,84.0,4.0,24.0,24.0,7.0,92.0,62.0,207.0,82.0,86.00451467268623,1648.4998038012875,11.0,6.625,7.0,75.04823973201681,1060.0,-1.6500000000000004,0.08246753246753247
31688875690,5,0 days 10:17:30,10,4,2021,80.0,80.0,7.467,84.0,65.0,0.1002892960462873,88.0,58.0,246.0,83.0,4.0,30.0,28.0,10.0,84.0,70.0,267.0,97.0,86.48648648648648,1648.4998038012875,2.0,6.625,7.0,75.11978629082554,317.0,-0.5330000000000004,0.09333749999999999
31678421097,4,0 days 12:10:00,9,4,2021,71.0,71.0,5.283,56.0,63.0,0.082981716,90.0,58.0,249.0,84.0,4.0,22.0,23.0,5.0,57.0,49.0,194.0,66.0,86.6120218579235,1392.0691497091645,4.0,6.625,4.671666666666676,78.10372361676292,342.0,-2.7169999999999996,0.07440845070422536
31662105047,3,0 days 10:59:30,8,4,2021,77.0,77.0,7.633,90.0,62.0,0.094918504,89.0,58.0,246.0,85.0,3.0,39.0,36.0,10.0,90.0,63.0,295.0,73.0,87.90786948176583,1325.5665143992799,4.816194092944092,6.0,7.054166666666664,75.54259188232209,359.0,-0.367,0.09912987012987012
31646186777,2,0 days 09:08:30,7,4,2021,86.0,86.0,7.85,97.0,62.0,0.080449018,89.0,58.0,246.0,82.0,4.0,43.0,34.0,16.0,97.0,63.0,247.0,127.0,88.20224719101124,943.7791455374162,1.0,6.0,7.054166666666664,75.85094791645545,294.0,-0.15000000000000036,0.09127906976744185
31630862767,1,0 days 09:28:30,6,4,2021,83.0,83.0,7.367,96.0,62.0,0.084953941,89.0,58.0,246.0,81.0,5.0,32.0,32.0,9.0,96.0,54.0,255.0,91.0,89.11290322580645,1670.611647339776,6.0,6.0,2.333333333333327,75.70784137067217,770.0,-0.633,0.08875903614457831
31615543488,0,0 days 09:46:00,5,4,2021,74.0,74.0,6.733,100.0,62.0,0.084690554,88.0,58.0,246.0,83.0,5.0,27.0,27.0,4.0,100.0,56.0,244.0,60.0,87.82608695652175,1648.499826820528,2.0,6.0,2.333333333333327,74.11504620176817,222.0,-1.2670000000000003,0.09098648648648648
31603042709,6,0 days 11:27:30,4,4,2021,87.0,87.0,8.983,134.0,62.0,0.078382838,84.0,56.0,241.0,82.0,6.0,51.0,49.0,9.0,134.0,81.0,313.0,92.0,86.93548387096774,1648.499826820528,2.0,6.625,32.0,76.45704757248285,101.0,0.9830000000000005,0.1032528735632184
31588508532,5,0 days 08:29:30,3,4,2021,85.0,85.0,7.4,115.0,64.0,0.069297401,82.0,55.0,244.0,79.0,4.0,31.0,26.0,11.0,116.0,75.0,205.0,123.0,85.54913294797689,1558.3901280017658,9.0,6.625,32.0,75.68207312368484,784.0,-0.5999999999999996,0.08705882352941177
31575754628,4,0 days 09:23:30,2,4,2021,88.0,88.0,8.617,145.0,64.0,0.071005917,76.0,53.0,242.0,76.0,7.0,38.0,33.0,13.0,145.0,75.0,262.0,110.0,87.33108108108108,1162.2561400848826,4.0,6.625,32.0,75.52624685819846,408.0,0.6170000000000009,0.09792045454545456
31560689396,3,0 days 06:29:30,1,4,2021,75.0,75.0,6.083,66.0,64.0,0.075089392,77.0,53.0,245.0,75.0,2.0,27.0,23.0,11.0,67.0,54.0,216.0,82.0,87.11217183770883,1927.1142429656936,133.0,8.0,8.0,74.37120178134526,9606.0,-1.9169999999999998,0.08110666666666667
31546041724,2,0 days 06:28:30,31,3,2021,69.0,69.0,5.033,73.0,63.0,0.062767475,77.0,53.0,252.0,78.0,2.0,24.0,23.0,5.0,73.0,50.0,175.0,54.0,85.79545454545455,1784.457842876544,34.0,2.0,2.0,75.85451399776991,2400.0,-2.9669999999999996,0.07294202898550725
31532977381,1,0 days 06:31:30,30,3,2021,70.0,70.0,5.2,81.0,63.0,0.070921986,77.0,55.0,262.0,80.0,3.0,22.0,19.0,5.0,81.0,40.0,173.0,58.0,88.63636363636364,1724.5193782641086,72.0,5.0,5.0,74.69563012692473,4795.0,-2.8,0.07428571428571429
31519271346,0,0 days 06:31:30,29,3,2021,59.0,59.0,4.583,70.0,62.0,0.071317829,77.0,56.0,275.0,87.0,2.0,13.0,12.0,3.0,71.0,47.0,174.0,30.0,85.40372670807453,1714.5339628523157,39.0,3.0,3.0,72.76352719859949,2811.0,-3.417,0.07767796610169492
31508424379,6,0 days 10:19:30,28,3,2021,84.0,84.0,9.417,113.0,63.0,0.068917018,71.0,51.0,262.0,85.0,4.0,38.0,39.0,6.0,113.0,86.0,352.0,100.0,79.46554149085794,1585.2382562997846,5.0,18.125,24.333333333333336,75.41623132959899,534.0,1.4169999999999998,0.11210714285714285
31493619067,5,0 days 09:07:30,27,3,2021,80.0,80.0,7.217,74.0,63.0,0.068297655,71.0,49.0,256.0,89.0,4.0,34.0,38.0,6.0,74.0,59.0,292.0,67.0,88.00813008130082,1669.495308601835,3.0,18.125,24.333333333333336,75.19106337300889,247.0,-0.7830000000000004,0.0902125
31466866529,3,0 days 06:27:30,25,3,2021,80.0,80.0,5.983,56.0,64.0,0.064638783,75.0,53.0,266.0,89.0,2.0,27.0,23.0,12.0,56.0,35.0,214.0,89.0,91.11675126903552,1851.2108396756607,54.0,4.0,4.0,75.48357214862327,3914.0,-2.0170000000000003,0.07478749999999999
31454534563,2,0 days 06:26:30,24,3,2021,79.0,79.0,6.817,53.0,64.0,0.086956522,81.0,50.0,273.0,83.0,2.0,35.0,34.0,7.0,54.0,62.0,247.0,108.0,86.83651804670913,1669.997819355548,24.0,2.0,2.0,75.48840311482566,1605.0,-1.1829999999999998,0.08629113924050633
31441228954,1,0 days 06:31:30,23,3,2021,84.0,84.0,8.417,82.0,63.0,0.0616500453309156,81.0,52.0,250.0,72.0,4.0,25.0,24.0,9.0,82.0,46.0,318.0,105.0,91.65154264972776,1797.938829532161,50.0,4.0,4.0,74.47665374930375,3288.0,0.4169999999999998,0.10020238095238095
31423430680,0,0 days 06:30:30,22,3,2021,77.0,77.0,6.183,73.0,64.0,0.074119077,89.0,63.0,269.0,76.0,4.0,29.0,28.0,7.0,73.0,40.0,231.0,67.0,90.2676399026764,1716.8188546177214,45.0,3.0,3.0,71.90682362452436,3230.0,-1.8170000000000002,0.0802987012987013
31411791356,6,0 days 09:38:00,21,3,2021,82.0,82.0,7.233,89.0,65.0,0.075804777,87.0,47.0,200.0,75.0,3.0,31.0,28.0,11.0,89.0,63.0,269.0,76.0,87.32394366197182,1648.4998195530377,7.0,18.125,24.333333333333336,73.9136386260335,664.0,-0.7670000000000003,0.08820731707317073
31411791356,6,0 days 09:38:00,21,3,2021,82.0,82.0,7.233,89.0,65.0,0.075804777,87.15621260683758,49.79666666666667,214.78053683408095,77.29000549450551,3.0,31.0,28.0,11.0,89.0,63.0,269.0,76.0,87.32394366197182,1648.4998195530377,7.0,18.125,24.333333333333336,73.9136386260335,664.0,-0.7670000000000003,0.08820731707317073
31399492743,5,0 days 06:37:30,20,3,2021,75.0,75.0,5.083,69.0,66.0,0.067153285,87.0,47.0,202.0,75.0,4.0,17.0,17.0,7.0,69.0,37.0,156.0,80.0,89.18128654970761,1641.3618366974094,3.0,18.125,14.333333333333355,73.4675191200384,433.0,-2.917,0.06777333333333334
31383783502,4,0 days 06:21:30,19,3,2021,81.0,81.0,7.983,87.0,66.0,0.063029163,87.0,47.0,198.0,75.0,5.0,29.0,26.0,7.0,87.0,55.0,313.0,79.0,89.70037453183521,1453.9049746293254,46.0,6.625,3.3333333333333366,71.05163738471605,3288.0,-0.017000000000000348,0.09855555555555555
31368827813,3,0 days 06:29:30,18,3,2021,77.0,77.0,6.733,88.0,64.0,0.0477299185098952,87.0,47.0,196.0,75.0,7.0,21.0,23.0,4.0,88.0,36.0,239.0,77.0,91.81818181818184,1697.3707093035152,41.0,1.0,1.0,70.44404937037824,2691.0,-1.2670000000000003,0.08744155844155843
31352919719,2,0 days 05:35:30,17,3,2021,71.0,71.0,5.033,108.0,65.0,0.066378066,86.0,47.0,198.0,76.0,3.0,17.0,17.0,4.0,108.0,53.0,142.0,52.0,85.07042253521126,1653.663799391661,40.0,2.333333333333327,1.5,70.69435082262375,2388.0,-2.9669999999999996,0.07088732394366197
31337275115,1,0 days 06:32:30,16,3,2021,71.0,71.0,5.317,82.0,66.0,0.080272109,87.0,47.0,200.0,76.0,3.0,21.0,21.0,8.0,82.0,51.0,168.0,69.0,86.21621621621621,1852.410539761076,51.0,4.0,4.0,70.46322240183319,3779.0,-2.683,0.07488732394366197
31324023405,0,0 days 06:38:00,15,3,2021,75.0,75.0,5.15,85.0,65.0,0.068613139,87.0,47.0,203.0,76.0,4.0,23.0,15.0,12.0,85.0,45.0,134.0,90.0,87.28813559322035,1878.6246831428973,56.0,2.0,2.0,69.40968215307295,3881.0,-2.8499999999999996,0.06866666666666667
31312016918,6,0 days 09:33:30,14,3,2021,78.0,78.0,6.917,85.0,65.0,0.087830688,87.0,47.0,201.0,75.0,3.0,29.0,27.0,7.0,85.0,57.0,243.0,87.0,87.92372881355932,1651.2458082170049,5.0,6.625,7.0,71.15845872257918,542.0,-1.0830000000000002,0.08867948717948718
31298867978,5,0 days 09:17:30,13,3,2021,81.0,81.0,7.717,121.0,65.0,0.075160403,85.0,45.0,198.0,75.0,4.0,35.0,32.0,10.0,122.0,82.0,256.0,85.0,84.95412844036697,1648.4998642758387,6.0,6.625,7.0,71.42353396230237,592.0,-0.28300000000000036,0.0952716049382716
31283714489,4,0 days 06:26:30,12,3,2021,77.0,77.0,5.383,83.0,65.0,0.0611961057023643,85.0,45.0,200.0,75.0,2.0,15.0,13.0,6.0,83.0,41.0,163.0,77.0,88.73626373626374,1377.573403721328,51.0,8.0,8.0,74.11394614176095,4204.0,-2.617,0.0699090909090909
