sleep_log_entry_id,timestamp,overall_score,revitalization_score,duration_sleep_hours,deep_sleep_in_minutes,resting_heart_rate,restlessness,deep_cycle_thirtyDayAvgMinutes,wake_cycle_thirtyDayAvgMinutes,light_cycle_thirtyDayAvgMinutes,rem_cycle_thirtyDayAvgMinutes,deep_cycle_count,wake_cycle_count,light_cycle_count,rem_cycle_count,deep_cycle_minutes,wake_cycle_minutes,light_cycle_minutes,rem_cycle_minutes,sleep_efficiency,total_calories_kcal,total_move_minutes,heart_points,heart_minutes,avg_heart_rate_bpm,step_count
814914,2023-07-27,,,7.6,,,,,,,,,,,,,,,,,3326.65211809702,153.0,33.0,33.0,79.79951355107714,12042.0
192317,2023-07-28,,,9.067,,,,,,,,,,,,,,,,,2731.7585243028134,54.0,,,76.93467685892982,4886.0
318344,2023-07-29,,,5.117,,,,,,,,,,,,,,,,,4662.053436910282,250.0,323.0,195.0,89.82592077831828,27894.0
289773,2023-07-30,,,10.833,,,,,,,,,,,,,,,,,2456.651384450361,19.0,,,75.53231410701876,2717.0
601006,2023-07-31,,,8.95,,,,,,,,,,,,,,,,,3075.503583686052,129.0,23.0,23.0,77.71091035441279,9828.0
860412,2023-08-01,,,6.067,,,,,,,,,,,,,,,,,3154.1948310555317,195.0,233.0,144.0,78.60562890896456,11143.0
276011,2023-08-02,,,8.833,,,,,,,,,,,,,,,,,2661.072284647525,60.0,48.0,26.0,75.02084781097984,6613.0
167193,2023-08-03,,,7.683,,,,,,,,,,,,,,,,,3508.3902827621664,223.0,215.0,139.0,78.69596942321056,13842.0
478164,2023-08-04,,,8.167,,,,,,,,,,,,,,,,,3057.2833810934394,197.0,231.0,144.0,78.0486448922863,10527.0
233010,2023-08-05,,,8.05,,,,,,,,,,,,,,,,,3145.957261347423,96.0,33.0,33.0,76.58617095205004,9060.0
517441,2023-08-06,,,9.8,,,,,,,,,,,,,,,,,2340.0763842011715,24.0,,,70.67167832167833,2331.0
251126,2023-08-07,,,7.283,,,,,,,,,,,,,,,,,10131.98290976418,186.0,227.0,140.0,93.1185682326622,9837.0
758456,2023-08-08,,,10.367,,,,,,,,,,,,,,,,,7575.485494622048,182.0,218.0,133.0,78.84915773353752,9956.0
241902,2023-08-09,,,8.4,,,,,,,,,,,,,,,,,9702.988633258292,32.0,,,65.42376237623762,2887.0
26399,2023-08-10,,,6.733,,,,,,,,,,,,,,,,,9835.897986751184,98.0,48.0,48.0,73.60843819393043,9791.0
696763,2023-08-11,,,8.417,,,,,,,,,,,,,,,,,2172.5536596417446,8.0,,,77.4739402362752,1076.0
945127,2023-08-12,,,20.617,,,,,,,,,,,,,,,,,3527.056659615785,262.0,355.0,204.0,80.9457956914524,10784.0
37772,2023-08-13,,,10.25,,,,,,,,,,,,,,,,,2080.7673233490004,15.0,,,75.04551772063934,1568.0
289888,2023-08-14,,,7.583,,,,,,,,,,,,,,,,,3080.7843545115206,178.0,217.0,133.0,77.32870048644892,9383.0
405070,2023-08-15,,,13.767,,,,,,,,,,,,,,,,,2993.254201884876,178.0,236.0,142.0,74.43325242718447,8903.0
314480,2023-08-16,,,7.3,,,,,,,,,,,,,,,,,3246.608618579481,186.0,217.0,136.0,78.95720399429386,10494.0
730738,2023-08-17,,,6.683,,,,,,,,,,,,,,,,,3233.2990155242314,170.0,221.0,134.0,79.06845031271716,9036.0
882096,2023-08-18,,,8.383,,,,,,,,,,,,,,,,,2581.477170511266,28.0,,,77.8860319666435,2789.0
844342,2023-08-18,,,1.683,,,,,,,,,,,,,,,,,2581.477170511266,28.0,,,77.8860319666435,2789.0
881537,2023-08-19,,,6.2,,,,,,,,,,,,,,,,,4784.791685200473,264.0,309.0,210.0,93.11014593467686,27164.0
60228,2023-08-19,,,2.583,,,,,,,,,,,,,,,,,4784.791685200473,264.0,309.0,210.0,93.11014593467686,27164.0
279736,2023-08-20,,,9.083,,,,,,,,,,,,,,,,,2454.7667140868493,14.0,,,83.57423904974016,1791.0
428298,2023-08-20,,,3.533,,,,,,,,,,,,,,,,,2454.7667140868493,14.0,,,83.57423904974016,1791.0
988652,2023-08-21,,,7.133,,,,,,,,,,,,,,,,,2594.057605162596,31.0,,,76.90602322206095,3097.0
734313,2023-08-21,,,1.583,,,,,,,,,,,,,,,,,2594.057605162596,31.0,,,76.90602322206095,3097.0
540611,2023-08-22,,,7.817,,,,,,,,,,,,,,,,,3395.73733323346,212.0,239.0,144.0,80.38742182070882,12009.0
57660,2023-08-23,,,8.1,,,,,,,,,,,,,,,,,3294.42336681466,179.0,205.0,125.0,80.02362751911049,10127.0
106933,2023-08-24,,,8.35,,,,,,,,,,,,,,,,,2638.028195548147,29.0,,,74.52015288394719,3590.0
481493,2023-08-25,,,7.817,,,,,,,,,,,,,,,,,3227.639805382317,192.0,246.0,150.0,78.11570535093816,10241.0
702878,2023-08-26,,,8.65,,,,,,,,,,,,,,,,,2615.448490722081,43.0,,,72.10006949270327,3709.0
233834,2023-08-27,,,9.417,,,,,,,,,,,,,,,,,2617.4293040819352,54.0,,,73.06462821403753,4079.0
484604,2023-08-28,,,7.75,,,,,,,,,,,,,,,,,3269.2386946933275,188.0,229.0,141.0,76.40271021542738,11024.0
528154,2023-08-29,,,9.367,,,,,,,,,,,,,,,,,3215.2455884562287,180.0,222.0,138.0,76.8273106323836,10017.0
950992,2023-08-30,,,6.217,,,,,,,,,,,,,,,,,2364.5645918793766,15.0,,,79.18207088255733,1565.0
372406,2023-08-31,,,10.867,,,,,,,,,,,,,,,,,3302.29871209406,98.0,2.0,2.0,80.94058373870743,7877.0
16674,2023-08-31,,,5.983,,,,,,,,,,,,,,,,,3302.29871209406,98.0,2.0,2.0,80.94058373870743,7877.0
569254,2023-09-01,,,6.367,,,,,,,,,,,,,,,,,2691.8622356136043,53.0,10.0,10.0,76.54412786657402,5876.0
340885,2023-09-02,,,7.633,,,,,,,,,,,,,,,,,3219.863002319826,103.0,14.0,14.0,74.6772063933287,8234.0
466221,2023-09-03,,,10.567,,,,,,,,,,,,,,,,,2776.91677628,44.0,2.0,2.0,72.18554551772064,4613.0
680724,2023-09-03,,,1.117,,,,,,,,,,,,,,,,,2776.91677628,44.0,2.0,2.0,72.18554551772064,4613.0
622369,2023-09-04,,,8.983,,,,,,,,,,,,,,,,,2815.420256707096,45.0,,,74.58026407227241,3958.0
283237,2023-09-05,,,6.75,,,,,,,,,,,,,,,,,3940.243049611726,188.0,183.0,126.0,87.72195121951219,15608.0
719887,2023-09-06,,,6.1,,,,,,,,,,,,,,,,,2012.441786123068,2.0,,,100.41835357624832,619.0
91837,2023-09-08,,,7.45,,,,,,,,,,,,,,,,,3362.6635410545923,123.0,13.0,13.0,76.22480889506602,9650.0
963598,2023-09-09,,,5.033,,,,,,,,,,,,,,,,,5428.096993196806,283.0,248.0,141.0,93.64732453092424,26136.0
631888,2023-09-10,,,8.083,,,,,,,,,,,,,,,,,3060.2860463730385,52.0,,,79.78248783877693,4547.0
600958,2023-09-11,,,8.267,,,,,,,,,,,,,,,,,6978.871221248952,126.0,28.0,28.0,80.45596258768511,10994.0
592154,2023-09-12,,,6.617,,,,,,,,,,,,,,,,,9565.710692496945,222.0,126.0,81.0,81.81818181818181,14131.0
227605,2023-09-13,,,7.683,,,,,,,,,,,,,,,,,7829.395484953018,152.0,165.0,98.0,62.21809744779582,8488.0
215692,2023-11-26,,,9.283,,,,,,,,,,,,,,,,,2464.9280589839937,65.0,17.0,17.0,76.57465825446899,6190.0
244338,2023-11-29,,,8.783,,,,,,,,,,,,,,,,,2846.1624252909423,62.0,14.0,14.0,79.49334377447141,5613.0
11805,2023-11-30,,,2.217,,,,,,,,,,,,,,,,,2319.8494138631954,36.0,16.0,16.0,97.8058405682715,3882.0
945115,2023-12-06,,,8.133,,,,,,,,,,,,,,,,,3816.0102085607177,229.0,203.0,134.0,77.70569840166783,15461.0
214586,2023-12-07,,,2.45,,,,,,,,,,,,,,,,,3041.6803546652604,104.0,30.0,30.0,77.08095899930507,8969.0
156200,2023-12-09,,,7.567,,,,,,,,,,,,,,,,,2674.585709967229,57.0,19.0,19.0,83.43606671299514,5798.0
543021,2023-12-10,,,7.133,,,,,,,,,,,,,,,,,2445.414854982406,86.0,31.0,31.0,85.42837273991655,8607.0
721060,2023-12-12,,,8.8,,,,,,,,,,,,,,,,,2535.380185320671,35.0,6.0,6.0,74.70813064628214,3323.0
937405,2023-12-13,,,9.233,,,,,,,,,,,,,,,,,2909.33404415974,108.0,62.0,62.0,74.99027102154274,10488.0
498530,2023-12-14,,,9.017,,,,,,,,,,,,,,,,,2693.623371789761,40.0,7.0,7.0,77.34607366226547,3873.0
79020,2023-12-16,,,4.8,,,,,,,,,,,,,,,,,3815.118022309906,133.0,23.0,23.0,82.59659485753996,10503.0
74340,2023-12-19,,,9.083,,,,,,,,,,,,,,,,,3408.281799961575,165.0,163.0,110.0,76.04030576789437,11274.0
772836,2023-12-20,,,4.133,,,,,,,,,,,,,,,,,1527.9916553572698,5.0,,,70.66129032258064,795.0
30819821988,2021-02-06,,,1.783,,,,,,,,,,,,,,,,98.1651376146789,1653.7655330948028,15.0,8.0,8.0,,1654.0
30604871179,2021-01-22,,,1.533,,,,,,,,,,,,,,,,92.0,1648.4998779296875,2.0,,,,323.0
31250835540,2021-03-09,,,1.7,,,,,,,,,,,,,,,,86.4406779661017,1776.9220582820326,34.0,14.0,14.0,,1844.0
31170728555,2021-03-03,,,1.967,,,,,,,,,,,,,,,,96.72131147540983,1756.0477914167368,27.0,,,,2450.0
31054698979,2021-02-23,,,1.417,,,,,,,,,,,,,,,,89.47368421052632,1649.0487344214182,2.0,,,,338.0
31840224133,2021-04-20,,,2.233,,,,,,,,,,,,,,,,100.0,1960.967553694274,81.0,3.0,3.0,,6298.0
31840224133,2021-04-20,,,2.233,,,,,,,,,,,,,,,,100.0,1960.967553694274,81.0,3.0,3.0,,6298.0
31709969007,2021-04-11,,,1.617,,,,,,,,,,,,,,,,100.0,1648.4998038012875,11.0,,,,1060.0
31637225293,2021-04-06,,,3.817,,,,,,,,,,,,,,,,89.453125,1670.611647339776,6.0,,,,770.0
31529790797,2021-03-29,,,1.767,,,,,,,,,,,,,,,,100.0,1714.5339628523157,39.0,3.0,3.0,,2811.0
31476520053,2021-03-25,,,1.55,,,,,,,,,,,,,,,,86.91588785046729,1851.2108396756607,54.0,4.0,4.0,,3914.0
32149787041,2021-05-13,,,2.067,,,,,,,,,,,,,,,,100.0,1964.689427280704,90.0,20.0,20.0,,6661.0
32108580010,2021-05-10,,,1.483,,,,,,,,,,,,,,,,100.0,1766.2927797671605,61.0,2.0,2.0,,4329.0
31989830799,2021-05-01,,,2.183,,,,,,,,,,,,,,,,94.24460431654676,1920.441711178544,121.0,56.0,55.0,,10817.0
31976428116,2021-04-30,,,3.783,,,,,,,,,,,,,,,,90.07936507936508,1763.939282142352,50.0,23.0,23.0,,3409.0
31964180600,2021-04-29,,,4.183,,,,,,,,,,,,,,,,96.91119691119692,1650.3694242177123,6.0,,,,694.0
31959104102,2021-04-29,,,1.25,,,,,,,,,,,,,,,,92.5925925925926,1650.3694242177123,6.0,,,,694.0
31948281903,2021-04-28,,,3.267,,,,,,,,,,,,,,,,100.0,1727.3061586675317,45.0,3.0,3.0,,3174.0
31890458194,2021-04-24,,,1.183,,,,,,,,,,,,,,,,100.0,1865.5755674430688,70.0,26.0,26.0,,6521.0
31879125670,2021-04-23,,,1.833,,,,,,,,,,,,,,,,95.65217391304348,1648.4997003276326,,,,,97.0
32600273717,2021-06-16,,,2.017,,,,,,,,,,,,,,,,93.07692307692308,1815.327333547691,66.0,3.0,3.0,,4194.0
32578337749,2021-06-14,,,7.55,,,,,,,,,,,,,,,,88.99803536345776,1740.5922648384942,50.0,2.0,2.0,,3333.0
32555525805,2021-06-12,,,1.683,,,,,,,,,,,,,,,,95.28301886792453,1652.442899901247,,,,,89.0
32527549022,2021-06-10,,,1.017,,,,,,,,,,,,,,,,100.0,1779.8615868563827,48.0,5.0,5.0,,3485.0
32514961478,2021-06-09,,,2.35,,,,,,,,,,,,,,,,100.0,1824.295710583177,42.0,1.0,1.0,,3037.0
32500864341,2021-06-09,,,2.433,,,,,,,,,,,,,,,,92.40506329113924,1824.295710583177,42.0,1.0,1.0,,3037.0
32485972972,2021-06-08,,,6.7,,,,,,,,,,,,,,,,89.73214285714286,1743.945130983505,36.0,1.0,1.0,,2372.0
32445701657,2021-06-05,,,6.6,,,,,,,,,,,,,,,,99.49748743718592,1648.4999587427617,2.0,,,,231.0
32432534522,2021-06-04,,,2.15,,,,,,,,,,,,,,,,96.99248120300751,,2.0,,,,363.0
32310190498,2021-05-25,,,2.3,,,,,,,,,,,,,,,,95.17241379310344,1707.103583203438,25.0,,,,2065.0
32978115334,2021-07-14,,,8.567,,,,,,,,,,,,,,,,100.0,1648.499809669766,,,,,100.0
32952196811,2021-07-13,,,12.383,,,,,,,,,,,,,,,,99.33155080213903,1667.649801116609,9.0,,,,858.0
32870549375,2021-07-06,,,1.55,,,,,,,,,,,,,,,,100.0,1706.9520550874054,17.0,1.0,1.0,,1536.0
32858757023,2021-07-05,,,1.317,,,,,,,,,,,,,,,,100.0,1698.602147636306,49.0,3.0,3.0,,2951.0
32799308098,2021-07-01,,,12.817,,,,,,,,,,,,,,,,97.712833545108,1755.8569066716827,36.0,10.0,10.0,,1635.0
32733484773,2021-06-21,,,4.1,,,,,,,,,,,,,,,,97.61904761904762,1734.6059857579698,24.0,4.0,4.0,,1955.0
33398256138,2021-08-16,,,5.667,,,,0.0,0.0,0.0,0.0,6.0,26.0,28.0,2.0,98.0,63.0,212.0,30.0,84.36724565756823,,,,,,
33809429691,2021-09-17,,,10.583,,,,,,,,,,,,,,,,89.06030855539971,,,,,,
33809429691,2021-09-17,,,10.583,,,,,,,,,,,,,,,,89.06030855539971,,,,,,
33794932286,2021-09-15,,,2.567,,,,,,,,,,,,,,,,100.0,,,,,,
33784543645,2021-09-15,,,4.317,,,,,,,,,,,,,,,,97.36842105263158,,,,,,
33772075269,2021-09-14,,,2.2,,,,,,,,,,,,,,,,93.61702127659576,,,,,,
33752240791,2021-09-12,,,8.15,,,,,,,,,,,,,,,,95.69471624266144,,,,,,
33705099854,2021-09-08,,,1.717,,,,,,,,,,,,,,,,100.0,,,,,,
33702096963,2021-09-08,,,1.417,,,,,,,,,,,,,,,,100.0,,,,,,
33677079143,2021-09-06,,,2.45,,,,,,,,,,,,,,,,100.0,,,,,,
33559009238,2021-08-28,,,4.617,,,,,,,,,,,,,,,,100.0,,,,,,
33840285195,2021-09-19,,,8.967,,,,,,,,,,,,,,,,93.72822299651568,,,,,,
33819800573,2021-09-18,,,12.517,,,,,,,,,,,,,,,,97.0284237726098,,,,,,
34561255011,2021-11-16,,,11.683,,,,,,,,,,,,,,,,95.24456521739133,,,,,,
34561255011,2021-11-16,,,11.683,,,,,,,,,,,,,,,,95.24456521739133,,,,,,
34525284302,2021-11-13,,,2.067,,,,,,,,,,,,,,,,100.0,,,,,,
34523380446,2021-11-12,,,3.933,,,,,,,,,,,,,,,,100.0,,,,,,
34438891115,2021-11-06,,,7.717,,,,,,,,,,,,,,,,99.78448275862068,,,,,,
34427499569,2021-11-04,,,6.05,,,,,,,,,,,,,,,,100.0,,,,,,
34390059722,2021-11-01,,,5.683,,,,,,,,,,,,,,,,100.0,,,,,,
34341758384,2021-10-28,,,2.117,,,,,,,,,,,,,,,,96.94656488549616,,,,,,
34291652383,2021-10-24,,,9.433,,,,,,,,,,,,,,,,100.0,,,,,,
34930839419,2021-12-15,,,4.267,,,,,,,,,,,,,,,,97.33840304182507,,,,,,
34907467759,2021-12-14,,,10.0,,,,,,,,,,,,,,,,91.1854103343465,,,,,,
34831286870,2021-12-07,,,2.067,,,,,,,,,,,,,,,,100.0,,,,,,
34785062904,2021-12-04,,,16.583,,,,,,,,,,,,,,,,97.93307086614172,,,,,,
34732431327,2021-11-30,,,13.583,,,,,,,,,,,,,,,,94.21965317919076,,,,,,
34672716822,2021-11-24,,,3.017,,,,,,,,,,,,,,,,100.0,,,,,,
34599120192,2021-11-19,,,13.983,,,,,,,,,,,,,,,,96.9942196531792,,,,,,
34598091503,2021-11-17,,,9.9,,,,,,,,,,,,,,,,93.9873417721519,,,,,,
35316161459,2022-01-15,,,2.733,,,,,,,,,,,,,,,,100.0,,,,,,
35316161459,2022-01-15,,,2.733,,,,,,,,,,,,,,,,100.0,,,,,,
35282809875,2022-01-12,,,3.933,,,,,,,,,,,,,,,,100.0,,,,,,
35110202718,2021-12-30,,,4.85,,,,,,,,,,,,,,,,98.9795918367347,,,,,,
34966140107,2021-12-18,,,2.05,,,,,,,,,,,,,,,,100.0,,,,,,
35725290078,2022-02-14,,,3.783,,,,,,,,,,,,,,,,97.008547008547,1785.6249936692875,,,,67.94961779013204,1175.0
35725290078,2022-02-14,,,3.783,,,,,,,,,,,,,,,,97.008547008547,1785.6249936692875,,,,67.94961779013204,1175.0
35698603942,2022-02-12,,,6.5,,,,,,,,,,,,,,,,99.23664122137404,1660.402970157906,4.0,,,79.49374565670604,363.0
35685754844,2022-02-11,,,1.767,,,,,,,,,,,,,,,,97.24770642201835,1648.4997446994748,,,,75.53122782114976,641.0
35589902198,2022-02-04,,,1.467,,,,,,,,,,,,,,,,100.0,,,,,,
35485748072,2022-01-27,,,3.25,,,,,,,,,,,,,,,,100.0,,,,,,
35472291769,2022-01-26,,,2.2,,,,,,,,,,,,,,,,100.0,,,,,,
35403892785,2022-01-22,,,5.733,,,,,,,,,,,,,,,,100.0,,,,,,
35373973870,2022-01-19,,,1.65,,,,,,,,,,,,,,,,100.0,,,,,,
36101862397,2022-03-14,,,1.283,,,,,,,,,,,,,,,,100.0,,,,,58.96733842946491,211.0
36079381355,2022-03-13,,,1.467,,,,,,,,,,,,,,,,100.0,1660.898791622312,,,,71.85480427046264,1253.0
36070422509,2022-03-12,,,6.533,,,,,,,,,,,,,,,,100.0,1785.625025325303,,,,86.3575293056808,
35970613844,2022-03-05,,,14.833,,,,,,,,,,,,,,,,99.4413407821229,1785.6248843816068,,,,103.45801526717555,
35925417259,2022-03-01,,,3.767,,,,,,,,,,,,,,,,97.41379310344828,1785.6248679443836,,,,75.7505211952745,261.0
35898880599,2022-02-27,,,8.783,,,,,,,,,,,,,,,,99.43396226415096,1785.624872175069,,,,95.03961456102785,
35861690645,2022-02-24,,,3.6,,,,,,,,,,,,,,,,100.0,1785.6248954200323,,,,76.56363636363636,209.0
35849189672,2022-02-23,,,3.6,,,,,,,,,,,,,,,,100.0,1785.6248731043074,,,,76.56521739130434,81.0
35836096323,2022-02-22,,,1.85,,,,,,,,,,,,,,,,100.0,1785.6248604910716,,,,77.16949752300071,87.0
36352227894,2022-04-03,,,1.117,,,,,,,,,,,,,,,,100.0,,,,,105.15594855305466,
36246277742,2022-03-25,,,6.967,,,,,,,,,,,,,,,,100.0,460.8529732225795,,,,85.37981744421907,4.0
36231500372,2022-03-24,,,1.6,,,,,,,,,,,,,,,,100.0,1785.6249365524243,,,,84.31485587583148,
36814361461,2022-05-09,,,2.717,,,,,,,,,,,,,,,,91.57303370786516,1785.6249606517638,,,,67.98054204308548,224.0
36688736497,2022-04-29,,,10.667,,,,,,,,,,,,,,,,93.02325581395348,1785.6249018960823,,,,81.61153578874219,267.0
36637535415,2022-04-25,,,5.7,,,,0.0,0.0,0.0,0.0,2.0,16.0,15.0,4.0,75.0,50.0,229.0,38.0,87.24489795918367,1785.6249025931274,,,,64.06979405034325,95.0
37256141884,2022-06-08,,,2.717,,,,,,,,,,,,,,,,99.39024390243902,1377.0391902238098,9.0,,,73.1462962962963,652.0
37138454395,2022-06-04,,,4.717,,,,,,,,,,,,,,,,100.0,1785.6250154746203,,,,77.42425295343989,92.0
37056224397,2022-05-27,,,5.783,,,,,,,,,,,,,,,,98.30028328611898,1785.6248456027668,,,,77.83217512161222,809.0
37056224395,2022-05-27,,,1.2,,,,,,,,,,,,,,,,100.0,1785.6248456027668,,,,77.83217512161222,809.0
37013681528,2022-05-24,,,2.95,,,,,,,,,,,,,,,,100.0,1785.6249186458824,,,,77.13446838082001,1092.0
37012526189,2022-05-24,,,2.45,,,,,,,,,,,,,,,,100.0,1785.6249186458824,,,,77.13446838082001,1092.0
37000311742,2022-05-23,,,3.317,,,,,,,,,,,,,,,,98.0295566502463,1785.6248824893055,,,,76.94510076441973,1703.0
36976657385,2022-05-22,,,10.6,,,,,,,,,,,,,,,,99.68652037617557,1785.6249503407143,,,,77.72202918693537,2387.0
36968919301,2022-05-20,,,4.883,,,,,,,,,,,,,,,,98.3221476510067,1785.6248491795366,,,,80.92633773453787,949.0
36949943231,2022-05-19,,,2.967,,,,,,,,,,,,,,,,100.0,1785.624838155809,,,,76.18102849200834,463.0
36936608685,2022-05-18,,,1.3,,,,,,,,,,,,,,,,97.5,1785.6248372395833,,,,76.95795691452398,1455.0
37624515340,2022-07-14,,,8.933,,,,,,,,,,,,,,,,91.15646258503402,,,,,,
37624515340,2022-07-14,,,8.933,,,,,,,,,,,,,,,,91.15646258503402,,,,,,
37600177131,2022-07-11,,,5.267,,,,,,,,,,,,,,,,100.0,,,,,,
37551950288,2022-07-07,,,3.467,,,,,,,,,,,,,,,,100.0,1785.624896193197,6.0,,,74.49583043780403,548.0
37510694285,2022-07-03,,,4.833,,,,,,,,,,,,,,,,100.0,,2.0,,,83.48505906879778,580.0
37498640336,2022-07-03,,,8.017,,,,,,,,,,,,,,,,89.90654205607477,,2.0,,,83.48505906879778,580.0
37488081652,2022-06-30,,,2.2,,,,,,,,,,,,,,,,100.0,,2.0,,,81.5360824742268,250.0
37450518633,2022-06-26,,,1.15,,,,,,,,,,,,,,,,100.0,,10.0,,,69.73301737756714,1211.0
37408869475,2022-06-26,,,1.933,,,,,,,,,,,,,,,,100.0,,10.0,,,69.73301737756714,1211.0
37378446328,2022-06-23,,,8.583,,,,,,,,,,,,,,,,98.09523809523807,,1.0,,,76.44651442307692,284.0
37378446327,2022-06-22,,,13.533,,,,,,,,,,,,,,,,92.58836944127708,,2.0,,,89.58895066018069,258.0
37343615686,2022-06-21,,,12.817,,,,,,,,,,,,,,,,100.0,,7.0,,,82.94093120222377,684.0
37333445011,2022-06-19,,,1.217,,,,,,,,,,,,,,,,100.0,1785.6249811856076,14.0,,,79.18137595552467,1897.0
38003386487,2022-08-13,,,6.4,,,,,,,,,,,,,,,,97.46192893401016,,,,,,
38003386487,2022-08-13,,,6.4,,,,,,,,,,,,,,,,97.46192893401016,,,,,,
37922278159,2022-08-08,,,7.917,,,,,,,,,,,,,,,,99.58071278825996,,,,,,
37914686641,2022-08-01,,,2.367,,,,,,,,,,,,,,,,92.81045751633988,,,,,,
37670266696,2022-07-18,,,16.2,,,,,,,,,,,,,,,,92.65967588179218,,,,,,
37657484537,2022-07-17,,,2.267,,,,,,,,,,,,,,,,97.84172661870504,,,,,,
37656768488,2022-07-16,,,2.6,,,,,,,,,,,,,,,,94.54545454545456,,,,,,
37646221266,2022-07-15,,,3.917,,,,,,,,,,,,,,,,100.0,,,,,,
38297553823,2022-09-07,,,6.15,,,,,,,,,,,,,,,,100.0,,,,,,
38178388708,2022-08-25,,,11.25,,,,,,,,,,,,,,,,90.84791386271873,,,,,,
38178388706,2022-08-23,,,1.9,,,,,,,,,,,,,,,,100.0,,,,,,
38708078867,2022-10-11,,,1.85,,,,,,,,,,,,,,,,81.02189781021897,,,,,,
38658674272,2022-10-08,,,1.533,,,,,,,,,,,,,,,,98.9247311827957,,,,,,
38658674270,2022-10-07,,,2.25,,,,,,,,,,,,,,,,94.4055944055944,,,,,,
38612864320,2022-10-05,,,1.6,,,,,,,,,,,,,,,,95.04950495049503,,,,,,
38559156362,2022-09-27,,,1.217,,,,,,,,,,,,,,,,93.5897435897436,,,,,,
38559156361,2022-09-27,,,15.683,,,,,,,,,,,,,,,,99.78791092258749,,,,,,
38559156360,2022-09-25,,,3.217,,,,,,,,,,,,,,,,100.0,,,,,,
38559156359,2022-09-25,,,3.767,,,,,,,,,,,,,,,,100.0,,,,,,
39093347112,2022-11-11,,,2.167,,,,,,,,,,,,,,,,98.48484848484848,,,,,,
39093347112,2022-11-11,,,2.167,,,,,,,,,,,,,,,,98.48484848484848,,,,,,
39000684254,2022-11-07,,,1.133,,,,,,,,,,,,,,,,93.15068493150685,,,,,,
38978443630,2022-10-30,,,1.633,,,,,,,,,,,,,,,,89.90825688073394,,,,,,
38835098957,2022-10-19,,,1.683,,,,,,,,,,,,,,,,88.59649122807018,,,,,,
38722780932,2022-10-14,,,1.65,,,,,,,,,,,,,,,,97.05882352941175,,,,,,
39426836623,2022-12-07,,,1.3,,,,,,,,,,,,,,,,90.69767441860463,,,,,,
39309283359,2022-12-03,,,2.6,,,,,,,,,,,,,,,,90.17341040462428,,,,,,
39295933787,2022-12-02,,,1.4,,,,,,,,,,,,,,,,90.32258064516128,,,,,,
39276760178,2022-11-30,,,2.083,,,,,,,,,,,,,,,,88.02816901408451,,,,,,
39262301414,2022-11-28,,,1.333,,,,,,,,,,,,,,,,91.95402298850574,,,,,,
39155111625,2022-11-20,,,0.967,,,,,,,,,,,,,,,,95.08196721311477,,,,,,
39124209190,2022-11-17,,,1.45,,,,,,,,,,,,,,,,89.69072164948454,,,,,,
39112657143,2022-11-16,,,1.933,,,,,,,,,,,,,,,,87.21804511278195,,,,,,
39675434725,2023-01-04,,,1.567,,,,,,,,,,,,,,,,87.85046728971963,,,,,,
39510954815,2022-12-20,,,2.617,,,,,,,,,,,,,,,,89.71428571428571,,,,,,
39510954813,2022-12-18,,,4.217,,,,,,,,,,,,,,,,96.93486590038314,,,,,,
39510954812,2022-12-17,,,2.75,,,,,,,,,,,,,,,,93.22033898305084,,,,,,
39448378108,2022-12-15,,,1.417,,,,,,,,,,,,,,,,95.50561797752808,,,,,,
39426836628,2022-12-13,,,0.9,,,,,,,,,,,,,,,,76.05633802816901,,,,,,
40038102620,2023-02-02,,,4.1,,,,,,,,,,,,,,,,94.98069498069498,2669.5956069222666,173.0,30.0,30.0,,15052.0
40032256202,2023-02-01,,,1.1,,,,,,,,,,,,,,,,100.0,3097.523323176183,197.0,44.0,44.0,,16607.0
40518532661,2023-03-10,,,1.233,,,,,,,,,,,,,,,,93.67088607594935,2631.776396095339,98.0,39.0,39.0,,8749.0
40280626837,2023-02-20,,,1.6,,,,,,,,,,,,,,,,87.27272727272727,3409.5021547791325,192.0,250.0,143.0,,7562.0
40203077289,2023-02-15,,,2.033,,,,,,,,,,,,,,,,98.38709677419357,2398.762585410286,26.0,3.0,3.0,,2371.0
40912380803,2023-04-10,,,8.367,,,,,,,,,,,,,,,,100.0,2478.087539898296,9.0,,,,1047.0
40912380803,2023-04-10,,,8.367,,,,,,,,,,,,,,,,100.0,2478.087539898296,9.0,,,,1047.0
40887910145,2023-04-08,,,9.75,,,,,,,,,,,,,,,,100.0,2188.0362554892195,3.0,,,,885.0
40863666161,2023-04-06,,,5.6,,,,,,,,,,,,,,,,100.0,2651.4704067483344,8.0,,,,1221.0
40768209390,2023-03-30,,,5.567,,,,,,,,,,,,,,,,91.75824175824177,2539.093155771573,34.0,3.0,3.0,,2801.0
40732279761,2023-03-27,,,0.85,,,,,,,,,,,,,,,,85.0,3188.1530334771883,188.0,202.0,113.0,,9231.0
40687383421,2023-03-23,,,1.4,,,,,,,,,,,,,,,,100.0,3126.9412811427146,204.0,199.0,120.0,,10988.0
40579511729,2023-03-15,,,1.433,,,,,,,,,,,,,,,,90.52631578947368,3072.923409377558,155.0,204.0,114.0,,6467.0
40559979779,2023-03-14,,,2.4,,,,,,,,,,,,,,,,91.71974522292994,3830.6820390536623,253.0,308.0,174.0,,10686.0
